Stack, Frequency
ྈྐླཱྀ,4
ཀྦུ,1
ཥྼཱྀ,16
ཎྻཱྀ,1
ཏླཱྀ,19
ཨྱཻ,367
ཏྠེ,2
གྨཾ,2
ཏྤྲཱ,2
བྡྷི,21
བྟི,20
དྣི,1
ཉ྄ི,1
བྱཱི,11
ཧཱོ,32
ཟཾ,94
རྐཾ,6
ཧ྄ྀ,1
ཏྨེ,7
ཥྚྱ,10
ཏྶ྄ྀ,1
ཥྐོ,3
མྶཱ,6
ངྼཱྀ,5
ཏྼཱྀ,3
ཐྼཱྀ,2
ཐླཱྀ,6
དྷྼཱྀ,1
དྷླཱྀ,4
ནྼཱྀ,3
ྈྐྼྀ,3
ྈྐུ,6
ྈྐླྀ,4
ཤྼྀ,2
ྉྤུ,15
ྉྤྼྀ,2
སྼྀ,3
ྈ,17452
ཀྵྼིཾ,2
བྷྞཽ,1
ཛ྄ི,3
ཌྼྀ,19
ཊླྀ,16
ཧྲླཱྀ,6
ཧྲྼཱྀ,4
ཥྚྭཱི,2
ལྙོ,1
ཊྦཱ,1
ལྱཱཾ,3
མྦཾ,4
ཧྐྵྨླྺ,1
ཧྐྵྨླྻ,1
ཧྼཱྀ,18
ཧྲླཱུ,1
ལྨཱ,7
དྷྱཱི,1
མྱྃ,6
པྣཱ,5
ཥྤྲེ,6
སྱི,14
ཀྭཾ,6
ཪྤཱཾ,1
རྡྡི,6
ངྕ,1
ཌྷིཾ,1
ལྨི,5
བྦྷཾ,1
པྲྀཾ,2
རྫྫི,8
ནྟྲཱི,15
ཊ྄ེ,1
རྣྲྀ,85
དྣ,81
ཪྻྻཱ,3
ཪྵཱ,59
ཥྚ྄,7
དྫ,4
ཏྶྣཱ,5
ནྟྭཾ,2
རྨྨོ,14
ནྡཾ,18
ངླྀ,15
ངླཱྀ,8
ཏྣཾ,36
རྡྷྱ,4
ཊྼྀ,5
ཊྼཱྀ,6
ཙྪུཾ,1
སྦཱ,12
རྫྭ,2
པློ,1
རྷཱ,15
ཀྤྲ,5
ཪྡྷཱ,1
ཪྼྀ,18
དྷྭཱི,2
རྫྭཱི,1
སྱཱུ,2
ཥྚྀ,27
ཏྲྱཱ,5
ཤྷཱ,1
ཥྨཾ,4
ཤྲཽ,2
ཪྻྻཾ,3
ཪྺ,168
བྷྭཱུྃ,1
ཉྤྙྤཱ,1
ལྤྙྤླཱྀ,1
ྉ,3
ྈཱ,1
ལྷཱི,6
བྷྲཱིཾ,15
ཏྚཱ,1
ཧྐྵྨླྺྼྻྃ,11
གྴེ,3
ཎྼྀ,6
ཎྼཱྀ,5
རྴྭ,1
ྈྐཱ,27
ཥྩྀི,1
ནྡྷཱི,9
ཙྖ,4
ཉྩཱི,14
རྵོ,8
ཥྡྲ,1
ཪྫ,3
ཥྤྃ,41
སྱྃ,12
ཧྱྃ,9
ཥྛུ,19
གྫྒཾ,1
གྒུ,11
ཪྡ,15
ལྐཾ,4
རྡྡཱི,2
རྦྦཱི,6
ཀྵྱོ,4
ཤྱཱི,4
ཪྴྭི,1
སྥི,8
བྥུ,6
ཏྥཱ,1
ནྱཱི,2
རླཾ,16
རྩྩི,11
གྟཾ,1
ཏྞ,8
རྦྦི,10
རྦྤ,14
མྶི,2
ཛྫྙི,1
ཧྐྃ,1
ཡྩྃ,1
ཪྚཾ,1
ཝྤཾ,1
ཉྤ,68
ལྟཾ,55
ཙྩཱུ,2
མྣཾ,4
དྷྲཾ,8
བྲྃ,31
རྑི,8
དཱཽ,2
གྦི,2
རྦྦཾ,22
ཏྶྣཾ,1
ཝྺ,24
ཌྷྜྷ,14
ཪྼ,6
ཧྷ,57
ཉྤྙྤ,5
ཐྠ,6
དྷྡྷ,5
བྷྦྷ,5
ཋྛ,5
ཉྙ,19
ངྔ,17
ཡླཱྀ,5
ཏྱཱུ,7
རྑཱ,10
ཏྷྷཱ,1
རྨྨཱི,3
སྕོ,5
ཌྷཱུ,8
ཥྐཾ,18
ཌ྄ྀ,3
ཀྟྲཾ,13
ཀྵླཱི,2
ཀྵྷ,8
ཀྵྻ,7
ཀྵྺ,6
ཀྵྷཱ,5
ཀྵྻཱ,6
ཀྵྼཱ,10
ཀྵྺཱ,4
སླཱ,3
ཏྠི,16
སྤཱུ,11
ཨཱ྇,1
ཎྡ,1572
དྼྀ,14
དྼཱྀ,8
ཨཱིྀ,1
སྡྱཻ,1
རྟྟྲ,1
ངྱཾ,3
ཎྛོ,2
ཥྒྷ,1
ལྦི,14
ཥྐྲྀ,2
པྨ,3
ནྟྷི,1
ཏྦཱ,1
ཁྱཱཾ,3
ཌྜི,21
རྫྷ,7
རྩྞ,1
རྠྱཾ,1
པྡྷི,3
ཏྶྱ,36
ཌྐཾ,2
༧ེ,2
བྡུ,7
པྟཱི,13
པྟྲི,1
ཏྨཱི,5
ཪྻྱཱ,2
མྶུ,1
ལླླླཱྀ,1
ལླླཱུ,1
ལླྲཱྀ,1
རྑུ,2
ཎྚཱི,15
རྦྦྀ,1
ཧྐྞྨླྭྲྱྃ,1
ཪྻཱཾ,4
ཏྶྨཱ,1
ཨྥྷ,1
ཨྶྚྶ,1
|,105
ནྐི,2
ཀྷཱ,5
ཀྻ,5
ཀྻཱ,3
ཀྼཱ,3
ཀྺཱ,2
ཀྑྒྒྷྔ,19
ཉྫྷ,3
རྩྭེ,2
ྉྤྦཱྀ,1
ཉྤཱུ,2
ངྼ,2
ཤྴླླྀ,1
ཉྤྼཱྀ,1
ཤྴླཱྀ,1
ཌླཱྀ,3
ྈྐཱྀ,1
རྡྡཱ,3
གྒ྄,1
ནྶཾ,1
རྑོ,1
ངྒྱ,4
ཪྴྭ,4
རྐྵྱ,1
ཀྐྲྀ,1
ཁྲཽཾ,3
མྟྲ,2
དྦྷོ,3
གྙ,1
རྫ྄,2
༡ེ,2
࿚,1
རྣྣ,4
༿,1
༾,1
རྡྡྲྀ,1
ཥྚྲཱིཾ,20
卍,6
ཀྤཱུ,1
ཀྼ,2
ཀྺ,1
ཀྷཾ,1
ཧྷཱ,1
རྡྭ,1
ཎྛཱི,2
སྤཾ,8
ཥྚྃ,91
ཉྤཾ,10
ཏྂ,25
ཡླཾ,1
སྟྃ,240
རྡྡྷཾ,1
ཉྐྴི,1
པྤཱ,11
པྤླཱྀ,1
ཏྟླྀ,2
སྶླཱྀ,2
ྉྤྱཱ,1
ཉྤྙླྀ,1
ཥྵླྀ,2
ཤྴླྀ,1
ཊྱི,12
སྡྱཱུ,11
ནྻྻཱ,2
རྟྟཾ,3
ཆྒི,1
སྐྲཾ,7
རྔྔ,1
མྟྲི,1
ཪྤཾ,1
རྟྟུཾ,3
ཪྵཾ,7
དྷཱུྃ,9
ཛྷྫྷཱ,3
ཉྙཱ,4
ཋྛཱ,2
ཌྜཱ,7
ཌྷྜྷཱ,3
ཕྥཱ,1
བྦཱ,6
བྷྦྷཱ,2
ཙྪཱི,7
ལླཾ,3
ཪྞཱ,2
ལྱུ,3
ལ྄ི,1
གྟྲི,1
ཧྭླཾ,1
ཧྭླ,1
ཧྲྼཱྀཾ,4
ཧྲླཱྀཾ,6
ཥྞཱུ,7
རྔྷྀ,1
ཀྪཱི,1
བྟཾ,2
ནྭཾ,3
ཐཱོ,3
ཀྑྒྷྔ,1
ཀྵྞཾ,5
དྼཱི,1
ཏྨོ,4
ངྒྲ,6
ཥྚྜི,1
ཀྲྃ,37
ཁྲྃ,6
ཪློ,1
རྐྱཱ,1
བྦྷཱ,3
ཌྜཱུ,2
དྦྲྒྱ,1
དྡྷྲྀ,9
རྦྡ,1
ལྦཾ,2
ཀྐྷ,1
ཀྐླྦ,2
ཀྐྻཱ,1
ཀྐྷཱ,1
ངྺ,1
ངླ,19
ངྙཾ,1
ཧྼ,4
ཧྼཱ,4
ཧྺ,5
ཧྺཱ,5
ཏྨ྄ཾ,1
ཏྶྀ,1
ནྟྱཾ,4
ྈྐ༷,2
྅ྤ,1
བྤེ,1
རྟྒྷཱ,1
ཎྛཻ,3
རྷྱ,1
རྞྱི,1
སྐོཾ,5
ཊྨ,2
ཎྚཱ,11
མྨོ,7
རྩྞི,1
ཏྻྻ,1
ཎྛཱ,9
ཥྚྱཱ,3
ྉྤླཱྀ,2
ཤྩཱྀ,1
སྶླཾ,1
སྶཱུ,4
སྶླྀ,1
པྤླྀ,1
ཊྚླྀ,1
ཙྩླྀ,1
ཀྐླཱྀ,3
ཧྐྵྨླྺྼ,1
ཨྭ,2
སྨྲཾ,12
ངླཱ,1
རྡྡྷཱ,4
ཉྙྲི,1
ཥྚཽ,6
ངྤ,1
ཪྼཱྀ,12
ཪྙ,5
ཎྱི,7
ནྡྭི,1
གྒྷེ,1
ཪྴྭཾ,1
བྦྷྲུ,1
སྭྃ,28
ཎྡཾ,1
དྷྲཱཾ,1
རྡཱི,7
མྱཱྃ,6
ཥྚཱིཾ,11
སྱཱེ,9
རྵྱཱ,8
ཛྲཱེ,20
རྒྱི,15
ནྣཱཾ,4
མྥྱ,1
ཎྱཱེ,2
༊,1
སྠྭི,1
ཧྟཱ,4
ཝྷཱ,1
ལྟཱ,5
བྲུྃ,143
ཅཱི,6
ནྣོ,6
སྶཻ,1
ཎྡི,3
མླུ,3
རྴཱི,7
ཏྟྲཱ,6
ཀྠཾ,12
གྚ,1
ཐྠཱ,3
ཀྤྐྤཱ,1
ཌྵ,2
རྔི,4
ཌྷྱཱ,1
ལྷཱྀ,1
ཉྫཱུ,26
ཤྲཱྀཾ,2
ཀྐྲི,1
ཡྻུ,2
ནྦཱ,2
ཏྒྷ,5
དྡེ,23
ཀྵྨཻ,8
བྦི,1
ཧླཱི,7
ཀྲཱཾ,3
རྒྶོ,1
ཤྪ,6
ཤྒ,1
རྡྡཱུ,1
ཏྣྱ,3
ཀྨཾ,1
རྞྟཱ,1
ཀྵཱྀ,6
ཥྠོ,3
ཀྴཱི,7
ཙིི,1
ཏྐྵི,1
ཪྤི,1
ལྨཱི,2
ཀྑྒྷྡྀ,1
ཀྵྐྵྱྺླ,1
ཧྻྼྺླ,7
ཉྗྙྙྷྫྪྩ,1
ཨེྂ,3
ཝྂ,19
ཀྵྂ,2
ཧྂ,104
ཨྂ,64
ཨཱྂ,34
ཨིྂ,2
རཱྂ,5
ལྂ,63
ཨུྂ,2
ཨཱུྂ,2
ཨཽྂ,1
ཧཱྂ,9
ཡཱྂ,1
ལཱྂ,6
ཝཱྂ,1
ནྡྷྃ,22
ཙྙྪྫྫྙ,1
ཌྒཾ,1
ཀྐླླྀ,1
ཀྐྲཱྀ,1
གྷྒཱ,7
ཌྔྷ,1
ཌྷྼྀ,3
མྡ,1
ཤྴུ,7
ཛྙཱུ,2
ཉྤྱཱཱ,2
ལླྱཾ,1
ནཱིི,2
ལྦྷ,2
རྷཱི,1
རྷཾ,3
རྟྟཱི,9
ནྱ྄ཾ,1
ཤྨཱི,9
རྒྣ,1
ལྟྭ,2
ཌྷྞཱ,1
ངྡཱ,2
ནྤྲི,2
ཪྻཱི,1
གྡྲྀ,1
ཀྦཱ,2
་ྭཱི,1
རྟྟྲྀ,1
རྠཱཾ,4
རྡྷྱཾ,2
རྭེ,4
དྨཱི,4
མྦྷཽ,1
བྤ,2
ཐྦ,1
ནྐྲཱི,1
གྟཱ,1
རྶྭ,1
ངྐྟི,3
ངྱུ,9
རྵྞི,2
བྦྦ,1
ནྦྣ,1
ཧྷྷ,1
སྤྭ,1
གྦྦ,1
ཁྷྷ,1
བྷྷ,1
ཧྣྱི,1
མྤྲཾ,1
རྡྡྲཾ,2
ཥྚྲཱྀ,54
པྟྀ,1
ཙླྀ,21
ཉླཱྀ,4
རྦྟ,2
བྡྷཾ,3
ཏྶྲྀ,1
ཏྐཱུ,1
སྼཱྀ,3
ཥཱྀ,2
ྈྐཱི,2
ྈྐྼཱྀ,2
ྈྐཱུ,3
གྷྼྀ,2
ཁྼྀ,4
ཀྼྀ,4
རྟྟུ,2
ཥྞཱིཾ,1
དྨུ,3
རྩྩཱ,1
ཙྷི,1
རྡྲཾ,1
ཛྱྀཾ,1
རྤྤ,1
?,163
སྒྱ྄ུ,1
ལྼཱྀ,3
རྡྷཱུ,3
ཀྫ,1
སྡྱཾ,5
སྟཱེ,3
ཏྐཾ,1
ཤེུ,1
རེུ,1
ཏྨྀ,1
དྟྱ,4
ཌྦི,1
རྤྤཱུ,1
རྐྐཱ,5
རྒྒཱ,3
ཪྐུཾ,1
ཪྩི,4
ཪྐི,1
ཤྫི,1
གྼྀ,12
1,3
ནྠཾ,4
ཪྨྱཾ,1
ཪྻྱཾ,1
བྷྲཻཾ,1
ལྨུ,1
མཱུྂ,1
མཱྂ,20
པཱྂ,1
ཏཱྂ,32
ཀྵྻྼྦླ,1
ཎྚྷྜྛྜ,1
མྦྷྤྥྤ,1
ྈྐྴྵྐྤྶ,1
ནྡྷྔྛྟ,1
ཛྫཾ,2
ཛྐྲ,1
ཏྦླུ,1
རྡྡཱཾ,1
ཀྵྞཱིཾ,2
ཪྴཱི,1
ཪྟྲྀ,1
ལྔི,5
ནླཱ,2
ཌྼཱྀུ,1
ཛྼྀ,8
ཙླི,2
ཙླཱྀ,15
ཛྼཱྀ,9
གྼཱྀ,11
ཐྱ྄,1
ལྗུ,5
གྡུ,1
རྣྲི,127
ཎྚྀ,1
ཙྖྫྫྙྙ,1
ཌྠྜྷྣ,1
ཏྠྡྡྷ,1
སྲྃ,8
ཉྟ,1
པཱོ,4
ཙྪྭཱ,1
ནླ,10
ཥྠྱ,2
པྤི,2
སྲོཾ,2
རྚཱ,1
ཧྨྱ,1
ཏྥ,4
ངྒཱཾ,2
ངྒཱེ,1
རྴཱུ,2
མྨྲྀ,1
ནླི,2
རྕེ,3
རྞྡྷ,1
ཪྵི,3
ངྒྱཾ,1
ཏྠཱི,2
ཙྼཱྀ,4
ཚྼཱྀ,3
ཚླཱྀ,3
ཛླཱྀ,2
ཛྷྼཱྀ,1
ཛྷླཱྀ,3
ཉྼཱྀ,2
ཎླྀ,3
ཌྷླྀ,2
ཌླྀ,2
ཋྼྀ,5
ཋླྀ,2
གྫཱ,2
བྦོ,1
མྦྱ,2
ཏྒྲི,1
སྡྱཱི,2
ཋྼཱྀ,5
སྱ྄ཾ,1
གྷྣྃ,15
གྷྲྃ,150
ཀྣ,24
ཌྜྷོ,3
ནྤེ,1
ཎྜྱ,1
ངྷ྄,3
ཡཱུཾ,2
ཌྞི,1
སྶྭ,15
པྱཻ,3
ནྠཻ,2
གྷཻ,64
ཥྵི,4
ཏྨཱུ,1
ཥྐྲི,1
ཌུཾ,4
མིུ,3
ཏྐྵཱི,1
ཪྵྭ,2
འྂ,2
ཥཱྃ,16
འྃ,12
ཙྖྫྡྷྷྙ,1
ཙྖྫྫྙྙཱ,1
ཀྟཻ,1
རྷ྄ྀ,1
བྂ,277
།ྀ,28
ལྺི,1
ཪྺྀ,1
ཀྐྼཱྀ,2
ཁྑླཱྀ,2
ཁྑྼཱྀ,2
གྒླཱྀ,2
གྒྼཱྀ,2
གྷྒྷླཱྀ,2
གྷྒཱུ,3
ངྔཱ,9
ངྔླཱྀ,2
ངྔཱུ,4
ངྔྼཱྀ,2
ངྔཱི,4
ཧྣཱེ,1
ཉྜི,1
ཀྤྲི,1
ངྒ྄ྀ,1
ཏྪ,1
ཪྷཱུ,1
ཪ,13
ཛྼ,1
ཉྼྀ,6
ཉླྀ,9
ཛྷྼྀ,4
ཛྷླྀ,9
ཛླྀ,4
ཚྼྀ,2
ཚླྀ,7
ཙྼ,2
ནྤཱ,5
རྟྟོ,5
རྩྪཱ,2
དྡྲཱ,1
དྒྷཱི,1
བྫཱ,2
ཏྶྲ,1
ཏྤྱ,1
སྡྱཱཾ,1
དྷྲཱུཾ,1
ངྷཱེ,1
།ིཾ,1
ནྱཱུ,1
ཥྵྱུ,1
ངྑཱ,3
དླྀ,6
སྶྲཱྀ,1
བྼཱྀ,10
ཊླཱྀ,14
དྷྷཱྀ,1
ནྨི,5
ཏྤྲྀ,1
྅྄,1
ཪླཱྀ,4
པ྄ཾ,2
རྠྱ,2
མཱྀ,4
རྡྫ,1
ཊྒྲ,1
བླཱི,2
ཪྲྀ,1
ཙྖེ,1
ཪླྱཾ,1
རྟྱཱ,2
༡ི,1
མྤྱཾ,1
རྞྱ,4
རྡྭཱ,2
རྟྟཱེ,1
སྡྱཽ,1
ཪྡྭཱི,1
ལྦེ,4
སྩི,6
ཊ྄ཾ,1
ཧྲྠཱྀཾ,1
དྐུ,2
ཥྤུ,21
ཛྔི,1
ཚྲྀ,1
ཚླི,1
ཙྼྀ,5
ྈྒ,1
༡ོ,3
ཛྙཻཾ,2
བླཾ,20
མྡྲ,1
ཌ྄ཾ,1
ཉྩྪ,1
ཏྟྭི,1
།ྡི,1
རྫྱ,7
ཀྼཱྀ,3
ཁྼཱྀ,2
གྷྼཱྀ,2
ཙྪྫྫྷྙ,14
ཙྪྫྫྷྙཱ,13
རྯི,1
ཙླཱི,4
ཚཱེ,1
ཚླཱི,1
ཛྼཱཱྀ,1
ཛླི,2
ཛྷྲིུ,1
ཛྷླཱི,1
ཉླཱི,1
མླཱི,1
ཏྲྱུ,4
ཌྼཱྀ,15
ཋླཱྀ,2
ཌྷྼཱྀ,1
ཌྷླཱྀ,2
ཎླཱྀ,3
པྼྀ,3
བྷྼྀ,2
བྷླྀ,3
ཕྼྀ,2
ཕླྀ,2
སྥེ,1
རྦྦོ,12
ཏྞེ,4
ཏྞཾ,1
ད྄ི,3
ཀྵྞེ,2
སྡེི,1
ཞེི,4
གླུུ,9
བྷོཾ,1
ཏྤཱུ,41
སྦྲུུ,9
ནེཻ,2
ཏྲཱིཾ,26
ཌེཻ,2
༉,85
སྒྲུུ,6
ལྷུུ,6
ཨྱོ,53
ཨོྂ,188
སྟཻཻ,3
སྲུུ,7
།ུ,21
དེུ,6
ཏིི,22
§,8
ཏེུ,10
ƒ,12
à,36
སྱཻཻ,2
སཱཽ,6
་ྣིྲ,1
༔ྣིྲ,2
ཉྲ,30
གྱིེ,3
སྙིེ,1
ལྔཱི,18
ཐཻཾ,4
ཐྲུ,1
སྨིོ,1
སྷོ,1384
སྷ,12
རྟེོ,1
འིོ,3
ལྟཱི,7
རྪོ,3
སྥྱོ,10
སྐྱེོ,1
གྡ,5
རྒྱོུ,1
ཧཱིུ,3
རྐྱི,5
ལྔེ,4
ཙྭོ,1
བྱུཾ,12
གྱུུ,7
འིྃ,23
སྲིྃ,2
ཞུྃ,1
ཆོྃ,17
ལེྃ,5
བྱྃ,7
བེྃ,1
རྩྃ,10
ངོྃ,6
ཚེྃ,3
མིྃ,22
ཆིྃ,4
དིྃ,5
ཐུྃ,28
ནིྃ,2
ཀྱིྃ,5
གྲོྃ,4
རྒྱུྃ,1
དེྃ,31
སོྃ,11
ཡིྃ,5
ལྷྃ,2
སྐྱེྃ,2
ཕོྃ,4
ཟིྃ,4
པོྃ,13
གྱིྃ,4
ཐོྃ,7
ཛིྃ,9
རྗེྃ,11
དྲིྃ,16
སྟེྃ,4
ཕེྃ,61
གེྃ,12
བླྃ,2
ཆེྃ,3
ཞིྃ,12
ཕྱིྃ,1
རྗོྃ,2
དོྃ,7
གིྃ,5
རྩོྃ,3
ཅུྃ,6
ཟྃ,13
སྨྲྃ,7
ཁྱེྃ,1
ཁོྃ,1
ཐེྃ,1
ལྡྃ,1
ཞྃ,3
གོྃ,5
སྐུྃ,3
ཆུྃ,3
ཏེྃ,3
ཥྚྭཱ,16
ཉིྃ,2
རྡོྃ,8
རྒྱྃ,5
རྩིྃ,1
ཡེྃ,6
ཛོྃ,2
བྱེྃ,1
མེྃ,9
སྣྃ,2
གུྃ,15
ཇིྃ,1
པེྃ,3
བྷྲུྂ,13
བླུུ,5
ཏྶྨ,24
འ྄ུ,2
ཧ྄ཱུྂ,9
རྡུུ,4
ཕྱུུ,4
ཏྲཱྂ,13
ཛྷྫྷ,7
ཥྜཱི,6
é,4
།ྐ,2
།ྒ,2
།ྑ,2
ཀྣེཾ,2
།ྣྲི,2
ཀྶྱཾ,1
རྒྷཻ,4
ཟླཱི,3
ནོེ,2
རྷོ,7
སྐི,9
ཀྣེ,4
ཇིཾ,114
ལྷིཾ,10
ཀྲཱིཾ,11
དྱཱི,7
སྒི,21
ཀློུ,3
གེོ,2
རྔཾ,8
གྤ,8
ཞིུ,4
ཧཱོཾ,2
སྲིོ,2
བྷྣ,16
གེཾ,55
བྷྱོུ,2
དྒྷྲི,2
འོི,3
ཤིུ,5
བྷྲོ,6
ཚུཾ,24
ཤེོ,2
རྩཾ,17
ཌྭ,7
ཀྴུ,20
ཟླེ,5
”,8
དིོ,3
ངྟི,3
ལྟཱོ,3
གྡྷེ,3
གླིུ,2
རྒྱཱི,8
ཁྱེི,2
ཚེོ,7
ཥྚྭ,15
ཡྲ,5
གྱཱི,2
ཧ྄ཱུ,3
ཞེོ,2
རྭཱི,2
ཁྱུུ,7
ཉོཾ,4
ཀྶྱ,34
མྱུུ,3
ཀྨཽ,2
ཐོུ,4
ཉིུ,3
སྐྶ,9
ཅྀི,2
ཆཱ,6
ཟཱ,5
ཨྵྩཱ,1
བྷྐྨུ,1
ཏེོུ,3
ཁེུ,2
སྔཾ,34
ཀྵོུ,2
སྨྲཱུ,1
༅ིཾ,2
སྡཱ,10
ལྗཾ,3
>ྭ,3
སྔཱ,2
ལྐོུ,5
ཀོུ,8
༈ོུ,1
༅ཾ,2
>ཾ,3
ཟྭེ,2
སྨྱྀ,3
རུུཾ,1
ཧཱོུུྂ,1
བླཱ,2
སྡཱི,1
ལྔཾ,14
སྡོུ,1
ཀེུུཾ,1
་ུུཾ,1
ལྐེ,1
ལུུཾ,1
ཝིེུ,1
སྐྀ,1
༁,19
ལྔུ,3
རོུུ,1
།ོུ,1
མོུ,3
སིུ,1
སྡཾ,6
ནུུ,13
ཤཱཽ,1
འ྄ོ,2
རྶི,2
བྡྷཽ,1
ནྡྷཽ,8
་྄྄྄,1
ཌྜྷཽ,1
ཙྪྲུ,1
ཚྱཱ,1
ཚྲུ,1
གྒྷི,1
ཊྚྷ,1
ཉྴེ,1
ཎྜྷཽ,1
ཡྲྀ,2
རྟྭཾ,1
ཀྣི,6
ཚུུ,6
ཏྲ྄ུཾ,2
áཾ,11
§ོ,27
ƒི,2
‚,10
Ó,86
áཾཾ,8
་ོཾ,3
ð,11
±ི,3
Éི,2
¾ཾཾ,3
‚ོ,1
Ê,5
‰ཾ,2
་ཾཾ,2
É,23
ཌྲྀ,8
´ེ,2
ཡཽཾ,31
་ཻ,8
པེུ,3
Ô,1
¾,1
Š,2
ƒེ,2
¾ཾ,3
སློཾ,2
Éཾཾ,3
སྦུུ,3
ལྟུུ,7
དྲུུ,4
,12
Ä,18
 ོི,1
རིོ,1
དིུ,5
ནོུ,1
ཎྜྲི,1
་ྣྲི,2
ཧྲཱྂ,1
ཌྜྷྱ,113
མྦུུ,2
བྷཻེཾ,1
རིེ,3
་ིུ,1
ཥྜོ,3
ཎིཾ,6
ནིེ,4
།ྂ,14
ཞིོ,1
àུ,1
ལོུ,1
གིེ,1
བྱེོ,1
ä,1
སྟོི,1
Ôྃ,2
དེི,3
Ç,1
དཻེ,3
པིུཾ,2
རྩིེ,3
རྤུ,24
གྱེཾ,4
སཱོ,12
ཨཱོུ,1
སྒྲཱ,2
སྷི,6
ཁྲཱི,1
སྷཱ,6
སྷེ,3
སྷཱོ,1
སྷཱུ,1
རྗཱེ,1
ཁྲཱ,1
དྷྲེ,7
སྷཱི,1
འཱེ,1
སྷཱེ,1
ཧུྂ,12
 ི,9
@,7
༧ི,1
ནྲྀྀ,3
ཀྲུུ,3
གིུ,4
བྱུུ,8
སྤྲུུ,5
ཉྥ,1
ཀྵུྂ,2
ནཱེི,1
ངྨ,13
གྱེི,1
རྣྃ,43
ཇོྃ,1
ཚོྃ,4
ཧ྄ུཾ,1
གྲོེ,1
ཚོི,1
Óུ,1
ཟྭོ,2
àཾཾ,1
„,2
á,2
ཁྲུུ,6
Ôྂ,1
ཚོུ,2
བྣ,12
ཛྲཱཾ,8
སྙཱ,2
༧ུ,2
སྒྲཱི,2
རོེ,2
ཕྱིེ,3
ངླི,2
ཁྭཱ,3
འིེ,9
པྶྱི,2
རྟྶ,5
ཚྀི,1
ལཽོ,1
སྲོེ,1
དྒྲ,1
རོི,1
རྻཱི,4
ཧྤ,1
དྱཱེ,15
î,263
ལེུ,1
ཀྱེི,1
སིིི,1
,3
Ì,5
^ི,1
ðེ,1
_ི,1
་ཱ,19
áྂ,1
སཱིཾ,4
ཀྭཻ,1
ནཻཻ,1
ཟུུ,7
རིྃ,15
གྲྃ,45
ཕྲིྃ,1
སྡེྃ,2
ཛྲྃ,39
བྷྨ,6
སུུཾ,1
རེི,4
ཐླིཾ,9
༒,48
བྷྭཱ,1
(,360
),587
ཛླུཾ,3
ཙླུཾ,4
ཥྛྜ,1
〕,1
ཊྛྜྜྷྞ,12
ཊྛྜྜྷྞཱ,12
པྥྦྦྷྨ,11
པྥྦྦྷྨཱ,11
ཧྐྵྨླྺྼྻྂ,26
གྦྷྱཱཾ,14
གྦྷྱ,6
པ྄ེ,1
໋,26
໊,15
ཉྫྷྫྪྩ,4
ཀྵྻྼྺླ,5
ཎྜྷྜྛྚ,4
མྦྷྦྥྤ,4
ཥྲུ,1
ཌྦྷྱཱཾ,15
ཌྦྷྱ,5
ཥྚཱོ,4
ཏྻུ,1
＜,41
＞,41
དྷྲྱ,1
ཡྼཱྀ,3
ྉྤཱུ,13
ཪྴུ,5
བྟྲྀ,1
ཥྚ྄ྀ,1
ངྱ,66
ཥྚུཾ,2
ཌྷྲཱ,1
དྷླཱ,1
ཛྷྲཱ,1
ཡྱཾ,2
ཧྐྵྨླྺྼྻ྆,1
ཧྼྀཾ,8
ཧྼཱྀཾ,8
ཥྚྲོ,20
ཤྟྭ,1
གྷྣ྄,1
ཪྴི,6
ཪྡྷ,12
ཪྡྷེ,1
ཏྠྡྡྷྣ,13
ཏྠྡྡྷྣཱ,11
ཀྑྒྒྷྔཱ,12
སྙྤྴྵྍྐ,11
སྙྤྴྵྍྐཱ,10
ཥྚཱྀ,28
ཎྜྲ,7
ྉྤཱ,4
བྟྭ྄,1
ཪྵུ,14
དླ,25
ཐླྷྀཾ,2
ཪྵྱ,7
ཪྵྱེ,1
ཊྜྷ,3
སྨྼྻུཾ,17
ཀྵྨྼྻུཾ,6
ཡྨྼྻུཾ,12
ཧྨྼྻུཾ,10
ཥྚོཾ,179
ཀྡྲ,1
གྔྷྭཾ,1
ཌྛི,1
དྼཱྀཾ,1
ྉྤླྀ,1
ྉྤཱི,1
ྉྤྼཱྀ,1
ཤྼཱྀ,1
ལྺྼྻྐྵ,1
ནྡྷྡྠྟ,5
ངྒྷྒྑྐ,2
ཏྦི,1
ཪྻྻོ,3
ངྷྭཾ,2
ལྟྱ,2
རྦྷཱི,7
ཥྚཻ,8
ནྔྷ,6
ཤྚི,5
རྨྱོ,6
ཪྵཱི,8
ཪྵཱུ,1
ཪྵྚཾ,1
ཪྵྨ,2
ཪྵྚ,1
ཪྤཱུ,3
ཡྦྲྀ,2
໎,1
ཀྵྼྀཾ,8
ཀྵྼཱྀཾ,6
ྉྤཱཾ,1
ྈྐཱཾ,3
ཡྨྼྻུ,3
ཏྟྭོ,1
ཐླྀཾ,5
ངྪི,1
བ྄ཱི,1
ཤྦྷྱཱ,4
གྼྀཾ,1
ཪྡུ,1
ཪྠི,12
ཏྶྨི,2
ཏྶྱེ,1
ལྺྼྻྷྐྵ,1
ྉྃ,1
ཐྭི,3
དྩ,1
ཪྐ,7
ཥྚྭོ,3
ཧཱཻུཾ,1
ཊྨུ,4
སྨྤྲ,1
ྈྐྍྐ,3
པྦ,1
སྨྼྻུ,1
ཧྨྼྻུ,2
